28.600,4.800,0.000,0.000,4.800,33.400,0.000
31.700,0.000,0.000,0.000,0.000,31.700,0.000
22.900,11.400,0.000,13.300,10.000,34.300,13.300
27.700,6.600,0.000,12.800,1.700,34.300,12.800
64.700,30.400,4.900,0.000,30.400,95.100,4.900
63.800,31.000,4.600,0.000,31.000,94.800,4.600
63.600,27.300,4.500,0.000,27.300,90.900,4.500
63.600,33.600,1.900,34.500,32.700,97.200,36.400
61.700,31.100,6.600,0.000,31.100,92.800,6.600
61.700,36.200,2.100,0.000,36.200,97.900,2.100
34.500,4.200,0.000,2.600,6.100,38.700,2.600
60.400,35.800,1.900,0.000,35.800,96.200,1.900
60.000,32.000,8.000,0.000,32.000,92.000,8.000
33.300,7.400,0.000,5.900,10.000,40.700,5.900
27.000,9.800,2.800,13.100,6.900,36.800,15.900
58.100,23.300,4.700,27.800,20.000,81.400,32.500
57.400,30.400,8.800,30.400,0.000,87.800,39.200
56.800,37.100,6.100,41.700,33.300,93.900,47.800
55.900,36.100,6.400,41.700,30.300,92.000,48.100
36.400,8.400,1.900,0.000,8.400,44.800,1.900
35.300,11.800,0.000,0.000,11.800,47.100,0.000
52.200,42.000,4.300,54.200,35.600,94.200,58.500
51.400,26.400,12.500,44.000,17.000,77.800,56.500
51.200,45.700,3.100,0.000,45.700,96.900,3.100
45.100,2.200,1.100,6.700,1.300,47.300,7.800
38.400,11.600,0.000,16.300,7.000,50.000,16.300
50.000,36.600,13.400,45.500,28.100,86.600,58.900
49.800,34.500,11.700,0.000,34.500,84.300,11.700
49.400,42.100,6.100,54.400,33.300,91.500,60.500
48.400,38.700,12.100,50.000,29.400,87.100,62.100
48.300,44.400,6.700,45.900,42.700,92.700,52.600
37.700,11.700,1.300,18.200,6.800,49.400,19.500
47.900,2.100,1.000,0.000,2.100,50.000,1.000
47.500,4.100,0.300,4.400,3.900,51.600,4.700
52.900,0.000,0.000,0.000,0.000,52.900,0.000
48.900,4.400,0.000,4.400,0.000,53.300,4.400
41.100,12.600,0.000,0.000,12.600,53.700,0.000
47.000,6.000,0.000,6.000,0.000,53.000,6.000
42.500,9.600,1.800,12.900,7.200,52.100,14.700
45.800,41.700,8.300,42.900,40.000,87.500,51.200
45.800,46.300,5.600,0.000,46.300,92.100,5.600
46.300,5.700,1.800,8.100,4.400,52.000,9.900
45.500,45.500,7.300,51.900,39.700,91.000,59.200
49.100,4.300,0.000,2.500,5.000,53.400,2.500
44.400,38.900,11.100,0.000,38.900,83.300,11.100
49.100,7.400,0.000,5.900,7.700,56.500,5.900
43.300,50.000,6.700,59.300,37.800,93.300,66.000
48.200,7.300,0.900,5.900,15.600,55.500,6.800
32.600,20.000,5.300,23.300,17.300,52.600,28.600
41.500,46.900,9.200,0.000,46.900,88.400,9.200
40.500,52.400,3.600,52.400,0.000,92.900,56.000
40.000,52.100,6.800,62.800,44.600,92.100,69.600
39.800,38.900,19.500,0.000,38.900,78.700,19.500
39.500,21.100,0.000,21.100,0.000,60.600,21.100
39.300,53.600,7.100,0.000,53.600,92.900,7.100
39.100,39.100,17.400,0.000,39.100,78.200,17.400
39.100,49.400,9.200,51.200,47.700,88.500,60.400
52.400,6.700,0.000,11.400,4.300,59.100,11.400
43.900,9.800,0.000,25.000,0.000,53.700,25.000
38.800,51.900,9.400,61.900,36.500,90.700,71.300
38.700,54.700,6.700,74.300,37.500,93.400,81.000
38.400,42.400,15.700,0.000,42.400,80.800,15.700
38.200,50.400,11.400,50.400,0.000,88.600,61.800
48.000,10.800,2.700,0.000,10.800,58.800,2.700
37.000,55.600,7.400,63.200,37.500,92.600,70.600
36.700,54.100,6.100,54.100,0.000,90.800,60.200
40.900,9.100,9.100,12.500,7.100,50.000,21.600
36.300,32.500,22.900,40.000,26.400,68.800,62.900
36.300,52.600,9.600,55.200,50.000,88.900,64.800
35.900,50.500,11.700,58.000,43.400,86.400,69.700
38.100,17.600,8.500,22.500,12.600,55.700,31.000
35.700,45.700,14.300,40.600,50.000,81.400,54.900
36.100,25.000,4.200,33.300,15.200,61.100,37.500
41.400,20.700,0.000,27.300,16.700,62.100,27.300
51.400,12.600,1.700,12.600,0.000,64.000,14.300
39.800,17.600,6.500,21.700,13.600,57.400,28.200
34.100,36.600,19.500,60.000,14.300,70.700,79.500
34.000,42.300,17.500,48.100,34.900,76.300,65.600
41.800,19.400,4.600,16.100,20.600,61.200,20.700
33.500,37.100,14.900,28.700,46.200,70.600,43.600
33.500,46.400,17.600,53.100,40.500,79.900,70.700
39.400,22.200,4.000,34.800,11.300,61.600,38.800
33.300,23.800,23.800,20.000,27.300,57.100,43.800
33.300,33.300,33.300,42.900,25.000,66.600,76.200
33.200,44.200,18.400,53.000,39.500,77.400,71.400
38.100,20.600,6.200,20.800,0.000,58.700,27.000
40.600,20.000,5.600,30.100,13.100,60.600,35.700
32.600,54.300,12.000,60.000,50.900,86.900,72.000
62.200,5.400,0.000,0.000,5.600,67.600,0.000
46.900,15.500,4.500,20.200,12.300,62.400,24.700
31.800,54.500,12.100,72.400,40.500,86.300,84.500
44.800,14.900,8.400,14.900,15.000,59.700,23.300
31.300,45.000,19.800,0.000,45.000,76.300,19.800
31.300,50.000,15.600,50.000,0.000,81.300,65.600
40.200,14.900,11.500,0.000,14.900,55.100,11.500
56.300,12.000,0.000,12.000,0.000,68.300,12.000
30.700,35.500,28.100,31.500,38.000,66.200,59.600
30.700,47.600,14.600,49.300,45.500,78.300,63.900
41.200,21.200,7.100,34.200,10.600,62.400,41.300
30.000,50.000,16.700,50.000,0.000,80.000,66.700
30.000,20.000,10.000,0.000,25.000,50.000,10.000
29.800,42.600,17.000,52.600,35.700,72.400,69.600
29.600,48.100,16.700,0.000,48.100,77.700,16.700
29.600,37.300,27.000,35.800,38.900,66.900,62.800
29.600,41.700,16.500,42.200,41.400,71.300,58.700
29.500,42.900,23.800,51.400,38.200,72.400,75.200
29.400,44.700,17.600,46.400,43.900,74.100,64.000
29.100,37.900,21.400,40.000,35.800,67.000,61.400
29.100,40.700,20.900,40.800,40.500,69.800,61.700
29.100,35.900,19.700,31.700,38.200,65.000,51.400
28.900,43.400,21.100,44.700,42.100,72.300,65.800
45.100,19.200,7.300,25.000,14.300,64.300,32.300
46.600,22.400,1.700,31.300,16.200,69.000,33.000
28.400,47.300,18.200,0.000,47.300,75.700,18.200
35.800,29.900,4.500,31.900,25.000,65.700,36.400
28.300,47.200,22.200,48.700,46.300,75.500,70.900
59.800,10.700,1.300,10.700,0.000,70.500,12.000
52.100,15.200,3.700,17.600,13.500,67.300,21.300
61.100,11.100,0.000,18.800,5.000,72.200,18.800
46.100,22.400,2.600,28.200,16.200,68.500,30.800
27.600,37.900,15.500,35.300,41.700,65.500,50.800
37.900,27.600,6.900,0.000,27.600,65.500,6.900
30.100,35.000,7.800,44.400,24.500,65.100,52.200
42.700,21.400,6.300,24.300,18.000,64.100,30.600
29.100,25.500,17.900,28.400,21.800,54.600,46.300
34.000,30.900,8.200,39.700,14.700,64.900,47.900
26.500,43.900,24.500,42.000,45.800,70.400,66.500
52.600,15.800,0.000,15.800,0.000,68.400,15.800
44.700,18.400,10.500,23.300,12.100,63.100,33.800
46.700,23.100,3.500,31.000,15.200,69.800,34.500
26.100,34.800,39.100,0.000,34.800,60.900,39.100
61.000,13.000,0.000,13.600,12.100,74.000,13.600
25.900,40.700,7.400,27.300,50.000,66.600,34.700
57.600,15.300,1.200,15.300,0.000,72.900,16.500
39.400,23.700,10.100,32.100,18.300,63.100,42.200
25.700,57.500,15.000,68.800,53.100,83.200,83.800
25.600,44.000,23.200,41.100,46.400,69.600,64.300
25.600,51.200,20.900,0.000,51.200,76.800,20.900
25.200,41.700,28.700,40.800,43.200,66.900,69.500
55.500,17.400,1.900,17.400,0.000,72.900,19.300
56.900,16.100,2.000,16.100,0.000,73.000,18.100
25.000,41.700,33.300,25.000,50.000,66.700,58.300
44.000,21.400,9.500,26.700,18.500,65.400,36.200
25.000,45.000,22.500,44.400,45.500,70.000,66.900
34.000,27.000,13.000,31.000,21.400,61.000,44.000
25.000,75.000,0.000,60.000,100.000,100.000,60.000
43.500,24.600,7.200,36.500,14.700,68.100,43.700
24.500,42.900,22.200,43.000,42.900,67.400,65.200
24.200,33.300,21.200,44.400,20.000,57.500,65.600
36.100,23.400,15.800,25.400,22.000,59.500,41.200
24.000,40.000,26.000,28.600,44.400,64.000,54.600
23.900,19.600,32.600,21.700,17.400,43.500,54.300
23.900,42.500,21.200,34.000,50.000,66.400,55.200
28.600,23.800,19.000,16.700,26.700,52.400,35.700
23.700,38.700,27.300,38.900,0.000,62.400,66.200
41.300,24.000,10.100,26.100,21.600,65.300,36.200
23.400,36.200,25.500,36.000,36.400,59.600,61.500
37.000,27.400,12.300,31.800,20.700,64.400,44.100
44.800,23.300,8.600,25.900,21.000,68.100,34.500
56.000,17.600,2.700,17.600,0.000,73.600,20.300
46.200,23.100,6.700,26.400,19.600,69.300,33.100
36.400,25.400,13.400,33.200,18.900,61.800,46.600
34.700,27.400,14.100,36.500,19.500,62.100,50.600
47.400,23.300,5.600,27.100,19.200,70.700,32.700
26.300,28.800,19.500,34.500,23.800,55.100,54.000
22.900,45.700,28.600,40.900,53.800,68.600,69.500
22.800,51.900,22.800,51.900,0.000,74.700,74.700
22.700,49.300,22.700,61.100,38.500,72.000,83.800
37.100,26.700,12.100,31.000,22.400,63.800,43.100
22.300,64.900,10.600,0.000,64.900,87.200,10.600
36.400,22.300,18.000,22.500,22.200,58.700,40.500
33.300,30.600,13.900,38.100,20.000,63.900,52.000
44.400,29.600,1.900,31.700,26.700,74.000,33.600
38.400,27.300,12.100,42.500,16.900,65.700,54.600
43.000,27.300,7.900,38.500,22.000,70.300,46.400
42.900,27.600,7.100,34.000,25.000,70.500,41.100
31.200,28.000,18.400,27.800,28.200,59.200,46.200
44.400,27.800,5.600,34.300,17.100,72.200,39.900
21.200,50.500,28.300,54.000,46.900,71.700,82.300
21.200,35.600,23.700,32.800,39.200,56.800,56.500
37.600,24.700,15.300,25.000,0.000,62.300,40.300
21.100,40.400,33.000,32.300,51.100,61.500,65.300
33.900,27.400,11.300,33.300,21.900,61.300,44.600
34.900,18.600,23.300,13.600,23.800,53.500,36.900
45.700,23.300,6.200,35.900,17.800,69.000,42.100
31.300,25.400,14.900,36.400,14.700,56.700,51.300
19.500,26.000,31.200,24.200,27.300,45.500,55.400
45.100,25.700,4.000,36.100,18.400,70.800,40.100
20.600,38.900,28.300,35.600,41.900,59.500,63.900
20.500,52.100,23.300,47.500,57.600,72.600,70.800
35.900,41.000,0.000,56.300,30.400,76.900,56.300
27.600,35.400,15.700,36.900,33.900,63.000,52.600
20.500,52.300,11.400,59.100,45.500,72.800,70.500
20.400,30.600,26.500,36.400,25.900,51.000,62.900
38.100,29.700,11.000,32.300,26.400,67.800,43.300
34.300,30.300,14.100,37.300,22.900,64.600,51.400
20.000,36.700,20.000,14.300,56.300,56.700,34.300
20.000,50.000,30.000,50.000,0.000,70.000,80.000
20.000,47.700,29.200,47.700,0.000,67.700,76.900
20.000,22.900,28.600,25.000,20.000,42.900,53.600
35.100,29.000,13.700,29.000,0.000,64.100,42.700
31.000,26.800,21.800,30.000,23.600,57.800,51.800
29.100,27.600,23.600,33.300,19.200,56.700,56.900
19.700,33.300,32.500,33.300,33.300,53.000,65.800
19.600,62.500,15.500,65.200,60.800,82.100,80.700
19.600,45.000,25.400,35.500,49.600,64.600,60.900
19.500,51.300,22.100,43.600,58.600,70.800,65.700
19.400,32.400,28.700,31.700,33.300,51.800,60.400
27.800,19.400,30.600,21.600,17.100,47.200,52.200
56.900,22.200,0.000,22.200,0.000,79.100,22.200
19.400,41.700,20.100,46.300,35.600,61.100,66.400
19.400,24.700,32.300,21.200,29.300,44.100,53.500
19.300,49.100,26.300,47.600,50.000,68.400,73.900
33.900,26.400,18.500,32.000,20.600,60.300,50.500
19.200,42.500,34.200,36.500,49.100,61.700,70.700
19.100,23.400,38.300,25.000,21.100,42.500,63.300
19.100,52.500,22.000,49.200,55.100,71.600,71.200
32.600,37.100,9.000,0.000,37.100,69.700,9.000
37.100,23.800,19.000,24.400,23.400,60.900,43.400
19.000,32.400,26.100,28.600,35.400,51.400,54.700
34.000,28.500,18.500,34.100,23.900,62.500,52.600
18.900,40.000,20.000,36.200,43.800,58.900,56.200
18.900,33.300,33.300,31.900,35.300,52.200,65.200
50.000,31.300,0.000,0.000,31.300,81.300,0.000
18.600,28.800,35.600,21.400,35.500,47.400,57.000
32.200,33.900,11.900,33.900,0.000,66.100,45.800
18.600,50.800,27.600,50.800,0.000,69.400,78.400
39.000,30.000,12.000,40.400,25.300,69.000,52.400
18.500,31.500,35.200,34.600,28.600,50.000,69.800
18.400,28.100,26.300,27.600,28.600,46.500,53.900
52.900,19.500,6.900,21.100,18.400,72.400,28.000
18.300,47.900,23.900,47.600,48.300,66.200,71.500
18.300,27.800,31.700,25.000,31.500,46.100,56.700
18.300,46.400,26.200,43.200,48.900,64.700,69.400
38.400,28.500,14.000,37.500,24.700,66.900,51.500
18.200,34.100,40.900,23.800,43.500,52.300,64.700
38.500,33.100,10.400,41.100,27.500,71.600,51.500
41.000,29.500,9.000,29.500,0.000,70.500,38.500
17.900,35.000,19.500,23.300,41.300,52.900,42.800
42.900,32.100,7.100,53.300,7.700,75.000,60.400
51.700,22.900,7.600,22.900,0.000,74.600,30.500
17.800,17.800,40.000,14.500,25.000,35.600,54.500
17.700,30.900,30.900,20.900,41.700,48.600,51.800
17.600,31.100,30.300,28.800,33.300,48.700,59.100
47.100,24.800,8.500,29.200,21.600,71.900,37.700
17.400,27.300,25.000,27.100,27.400,44.700,52.100
17.300,36.500,26.900,36.500,0.000,53.800,63.400
29.800,28.800,22.000,35.800,19.500,58.600,57.800
17.100,40.000,31.400,53.300,30.000,57.100,84.700
17.100,32.900,31.600,28.200,38.400,50.000,59.800
16.900,45.100,32.400,41.200,48.600,62.000,73.600
16.900,56.300,23.900,56.300,0.000,73.200,80.200
16.900,11.300,36.600,14.700,8.100,28.200,51.300
16.900,31.200,36.400,29.400,32.600,48.100,65.800
16.800,38.100,29.200,33.900,42.600,54.900,63.100
16.700,40.000,31.700,41.200,38.500,56.700,72.900
16.700,29.200,31.300,30.400,28.000,45.900,61.700
35.200,25.000,14.800,31.700,20.900,60.200,46.500
41.800,26.600,15.200,35.900,17.500,68.400,51.100
22.400,31.300,25.400,32.500,29.600,53.700,57.900
16.400,31.100,37.700,22.200,44.000,47.500,59.900
16.400,30.900,32.700,34.300,25.000,47.300,67.000
34.500,18.200,30.900,13.800,23.100,52.700,44.700
16.300,53.500,30.200,0.000,53.500,69.800,30.200
16.300,44.200,32.600,47.100,40.000,60.500,79.700
53.900,23.400,6.500,23.400,0.000,77.300,29.900
3.200,25.800,48.400,23.500,28.600,29.000,71.900
24.800,30.200,24.800,36.100,22.700,55.000,60.900
16.000,32.100,28.800,25.200,39.000,48.100,54.000
25.600,32.900,25.600,21.400,38.900,58.500,47.000
30.500,36.300,16.300,32.700,40.700,66.800,49.000
15.800,31.600,42.100,50.000,11.100,47.400,92.100
15.700,33.300,35.200,33.300,33.300,49.000,68.500
30.700,32.000,20.900,29.900,34.800,62.700,50.800
15.600,55.700,23.800,46.000,62.500,71.300,69.800
34.700,25.800,22.700,27.300,24.300,60.500,50.000
26.100,33.800,21.100,42.900,26.600,59.900,64.000
25.200,31.700,26.000,35.400,27.600,56.900,61.400
33.100,24.300,26.500,24.700,23.600,57.400,51.200
28.000,29.700,25.100,38.000,20.500,57.700,63.100
15.400,34.600,25.000,34.600,0.000,50.000,59.600
15.400,23.100,32.700,23.100,0.000,38.500,55.800
15.200,63.000,19.600,61.800,66.700,78.200,81.400
39.100,37.700,6.500,58.900,23.200,76.800,65.400
29.300,37.500,17.400,43.700,32.000,66.800,61.100
15.200,43.900,35.600,42.300,45.900,59.100,77.900
15.100,41.600,29.700,36.800,45.900,56.700,66.500
35.800,15.100,32.100,7.700,22.200,50.900,39.800
47.400,28.900,8.900,28.900,0.000,76.300,37.800
18.500,40.700,18.500,58.300,26.700,59.200,76.800
14.800,40.700,22.200,50.000,27.300,55.500,72.200
14.700,43.600,27.600,50.600,36.700,58.300,78.200
14.700,42.600,35.300,34.200,52.400,57.300,69.500
14.700,38.700,40.000,40.600,37.200,53.400,80.600
25.300,33.300,24.000,0.000,33.300,58.600,24.000
14.600,26.200,36.900,25.400,27.300,40.800,62.300
14.600,40.500,26.600,31.000,48.300,55.100,57.600
37.300,38.200,10.000,38.200,0.000,75.500,48.200
14.500,10.500,32.300,7.700,12.500,25.000,40.000
31.100,30.700,23.300,34.500,25.900,61.800,57.800
14.300,28.600,42.900,30.800,0.000,42.900,73.700
14.300,23.200,25.000,16.100,32.000,37.500,41.100
38.800,18.400,22.400,13.800,25.000,57.200,36.200
38.100,38.100,7.100,45.500,30.000,76.200,52.600
14.300,26.800,26.800,27.000,26.300,41.100,53.800
31.400,34.300,20.000,35.000,33.300,65.700,55.000
44.700,32.900,8.200,32.900,0.000,77.600,41.100
14.100,41.200,38.800,0.000,41.200,55.300,38.800
14.100,31.800,28.400,26.600,36.200,45.900,55.000
14.100,45.900,33.300,45.900,0.000,60.000,79.200
25.000,31.300,29.700,22.600,39.400,56.300,52.300
14.000,43.900,33.300,50.000,37.000,57.900,83.300
14.000,31.600,35.100,26.100,35.300,45.600,61.200
39.300,26.000,18.000,29.600,22.800,65.300,47.600
41.300,26.300,17.300,33.000,18.800,67.600,50.300
13.900,27.000,35.700,26.900,27.100,40.900,62.600
13.900,13.900,38.900,13.600,14.300,27.800,52.500
33.300,38.900,13.900,50.000,31.800,72.200,63.900
44.500,30.700,10.200,33.800,26.700,75.200,44.000
35.000,30.900,19.500,55.600,28.900,65.900,75.100
13.800,41.400,34.500,41.400,0.000,55.200,75.900
13.800,46.700,30.500,56.100,40.600,60.500,86.600
30.600,36.300,17.700,43.400,25.000,66.900,61.100
13.700,16.400,31.500,15.200,17.500,30.100,46.700
13.700,51.200,25.600,50.600,51.700,64.900,76.200
13.700,35.800,28.400,40.900,31.400,49.500,69.300
13.700,34.700,29.500,32.300,39.400,48.400,61.800
24.400,25.600,33.500,30.000,22.600,50.000,63.500
25.000,35.600,24.200,35.500,35.600,60.600,59.700
31.800,40.900,9.100,45.500,36.400,72.700,54.600
13.600,40.900,25.000,40.900,0.000,54.500,65.900
13.600,26.000,31.200,22.200,30.100,39.600,53.400
9.100,22.700,54.500,0.000,35.700,31.800,54.500
55.100,27.900,3.400,38.500,19.500,83.000,41.900
13.600,33.600,30.000,27.800,41.000,47.200,57.800
13.500,46.100,29.800,47.500,44.300,59.600,77.300
13.400,34.300,41.800,41.200,27.300,47.700,83.000
13.400,50.900,24.100,49.200,53.100,64.300,73.300
42.900,24.800,16.200,34.100,19.000,67.700,50.300
13.300,38.300,26.700,30.600,50.000,51.600,57.300
13.200,50.000,31.600,43.500,60.000,63.200,75.100
13.100,29.200,35.700,23.300,33.700,42.300,59.000
34.800,37.000,15.200,0.000,37.000,71.800,15.200
33.600,29.100,23.000,29.600,28.800,62.700,52.600
12.800,34.000,33.000,38.300,29.200,46.800,71.300
58.500,22.200,3.700,30.400,16.500,80.700,34.100
12.500,41.700,25.000,33.300,46.700,54.200,58.300
12.500,30.000,38.800,37.300,17.200,42.500,76.100
12.500,26.400,43.100,26.400,0.000,38.900,69.500
40.000,36.900,9.400,43.000,12.500,76.900,52.400
12.500,50.000,37.500,66.700,44.400,62.500,104.200
12.500,25.000,34.400,14.300,33.300,37.500,48.700
42.200,29.800,13.000,37.600,21.100,72.000,50.600
21.200,26.300,37.200,27.200,24.400,47.500,64.400
12.400,36.400,31.400,37.300,35.700,48.800,68.700
12.400,25.700,31.900,24.500,26.700,38.100,56.400
36.600,24.400,22.000,7.100,33.300,61.000,29.100
12.200,31.800,26.400,28.600,35.900,44.000,55.000
46.200,28.900,12.700,28.900,0.000,75.100,41.600
12.100,25.300,28.600,17.200,39.400,37.400,45.800
30.000,30.000,22.000,33.300,26.100,60.000,55.300
44.800,28.800,13.600,30.700,20.800,73.600,44.300
12.000,32.700,32.000,28.400,36.800,44.700,60.400
44.000,25.300,18.700,25.300,0.000,69.300,44.000
37.000,30.400,14.100,29.800,31.100,67.400,43.900
31.000,28.600,21.400,20.000,36.400,59.600,41.400
11.900,20.200,39.300,11.100,30.800,32.100,50.400
11.800,27.600,38.200,31.800,21.900,39.400,70.000
11.800,35.900,32.900,29.200,44.600,47.700,62.100
11.800,25.500,31.400,22.800,28.900,37.300,54.200
11.800,35.300,35.300,46.200,28.600,47.100,81.500
11.800,40.300,23.500,39.600,40.800,52.100,63.100
11.700,27.700,28.700,27.900,27.500,39.400,56.600
11.700,34.000,28.200,33.300,35.000,45.700,61.500
11.600,36.700,27.000,32.000,43.000,48.300,59.000
11.600,23.100,26.400,20.600,26.400,34.700,47.000
11.500,34.600,32.100,35.400,33.300,46.100,67.500
11.300,23.600,25.100,16.800,29.600,34.900,41.900
32.100,27.400,25.500,21.700,31.700,59.500,47.200
11.300,27.400,27.400,27.600,27.300,38.700,55.000
11.300,33.800,33.800,27.100,43.800,45.100,60.900
45.600,29.000,13.000,32.900,26.000,74.600,45.900
11.200,30.300,35.400,28.900,31.800,41.500,64.300
27.900,30.200,30.200,28.400,31.600,58.100,58.600
33.500,32.500,21.800,32.500,0.000,66.000,54.300
11.100,27.000,30.200,26.700,27.300,38.100,56.900
37.800,31.100,17.800,28.000,35.000,68.900,45.800
18.500,29.000,32.700,29.000,29.000,47.500,61.700
11.100,72.200,16.700,85.700,63.600,83.300,102.400
50.000,25.000,13.900,23.900,100.000,75.000,37.800
36.500,27.000,23.800,22.200,30.600,63.500,46.000
33.300,44.400,11.100,100.000,41.200,77.700,111.100
11.100,36.400,37.400,35.800,37.000,47.500,73.200
11.100,32.400,28.700,32.400,0.000,43.500,61.100
11.000,28.000,30.500,27.900,28.100,39.000,58.400
11.000,22.000,27.500,20.000,24.400,33.000,47.500
11.000,22.000,20.700,22.700,21.100,33.000,43.400
11.000,17.800,38.400,17.800,0.000,28.800,56.200
10.900,35.000,24.100,26.900,45.800,45.900,51.000
42.300,23.100,23.100,25.800,19.400,65.400,48.900
28.800,24.300,33.300,23.200,25.500,53.100,56.500
8.100,16.200,62.200,9.500,25.000,24.300,71.700
17.900,25.000,39.300,21.400,28.600,42.900,60.700
10.700,33.300,36.000,32.300,34.100,44.000,68.300
48.700,34.000,6.700,34.000,0.000,82.700,40.700
59.600,19.100,8.500,25.000,13.000,78.700,33.500
10.600,31.800,30.300,27.300,36.400,42.400,57.600
10.600,23.500,34.100,18.900,27.100,34.100,53.000
23.600,27.600,36.600,33.300,22.700,51.200,69.900
26.100,24.200,32.900,25.700,23.100,50.300,58.600
10.500,47.400,23.700,47.600,47.100,57.900,71.300
32.500,39.500,15.800,41.800,37.300,72.000,57.600
10.500,10.500,21.100,11.100,10.000,21.000,32.200
21.000,38.100,26.700,24.500,51.900,59.100,51.200
32.600,44.200,10.500,47.700,40.500,76.800,58.200
13.400,34.300,37.300,32.300,36.100,47.700,69.600
10.400,16.700,20.800,21.900,6.300,27.100,42.700
25.000,22.900,39.600,36.400,11.500,47.900,76.000
10.400,22.100,27.300,19.600,23.500,32.500,46.900
10.400,30.400,32.600,29.900,31.000,40.800,62.500
36.200,44.800,6.900,44.800,0.000,81.000,51.700
25.600,33.000,31.000,39.400,26.300,58.600,70.400
10.300,14.800,34.200,11.100,18.900,25.100,45.300
52.200,34.600,2.900,34.600,0.000,86.800,37.500
41.100,38.300,8.400,38.300,0.000,79.400,46.700
10.200,24.400,29.900,25.400,23.300,34.600,55.300
27.300,30.300,29.900,30.800,29.900,57.600,60.700
10.200,51.000,32.700,51.000,0.000,61.200,83.700
28.800,30.500,25.400,21.400,38.700,59.300,46.800
10.100,30.400,31.100,24.300,36.500,40.500,55.400
10.100,38.700,39.500,29.100,46.900,48.800,68.600
17.500,25.000,45.000,27.800,22.700,42.500,72.800
41.400,32.900,12.900,34.100,31.000,74.300,47.000
27.300,34.500,24.500,33.300,35.800,61.800,57.800
10.000,25.500,30.000,20.300,32.600,35.500,50.300
9.900,32.700,24.600,30.400,35.400,42.600,55.000
23.200,33.100,31.100,38.000,30.700,56.300,69.100
23.800,34.400,31.800,36.200,32.900,58.200,68.000
29.700,35.600,24.800,31.600,40.900,65.300,56.400
14.300,37.400,35.200,51.200,25.000,51.700,86.400
9.800,13.100,24.600,11.400,15.400,22.900,36.000
9.800,22.500,39.200,16.700,33.300,32.300,55.900
9.800,31.500,28.000,31.500,0.000,41.300,59.500
23.900,30.400,33.700,32.600,28.100,54.300,66.300
9.800,29.300,34.100,30.400,27.800,39.100,64.500
24.400,24.400,36.600,20.000,31.300,48.800,56.600
9.700,21.600,28.400,22.000,21.400,31.300,50.400
29.900,33.800,25.300,40.300,27.300,63.700,65.600
9.700,26.500,35.700,14.700,41.000,36.200,50.400
9.700,26.400,38.900,38.200,15.800,36.100,77.100
9.700,30.600,31.900,32.400,28.900,40.300,64.300
30.800,38.100,20.200,43.500,35.200,68.900,63.700
27.400,24.200,38.700,32.100,17.600,51.600,70.800
9.700,22.600,35.500,38.500,11.100,32.300,74.000
30.500,29.500,28.700,29.600,29.400,60.000,58.300
27.900,40.400,21.200,40.000,40.500,68.300,61.200
14.000,31.200,42.400,28.900,33.300,45.200,71.300
18.500,27.400,39.000,33.300,21.100,45.900,72.300
